id,optical_flow_mean,optical_flow_std,video_warmc,video_heavyl,video_activep,video_hards,video_darkProportion,video_lightPropertion,video_saturation,video_color_energy,video_color_std
4-2944862-000023-000033,1.528882762613648e-07,0.0019706436432898045,-0.40682340666647326,4.144928993055555,1.529102460717508,1.0077904828559028,0.14955069444444447,0.5256972222222221,37.61467430555555,2.2550307553853526,170640362.51521578
4-3049195-000031-000041,0.008533013053238392,0.8851161003112793,-0.26372061051604184,3.7868972157921816,1.4804153682897836,-4.312442530703446,0.14264821244855966,0.4886445473251029,72.87271251286009,4.037349794901668,64691908.81165531
4-3138534-000100-000115,0.47123515605926514,1.9107266664505005,-0.3255869561788717,2.133182233796296,1.8902630597134484,-2.5795517134452166,0.7559753086419755,0.02831481481481481,160.24802199074074,4.92644742768254,56926972.398291394
4-3249085-000117-000128,6.854320417915005e-07,0.0017372833099216223,-0.3859881618951929,3.5227281933922576,1.3279419341072893,-3.987964789496528,0.018932028619528623,0.8365372474747478,26.9713952020202,9.538972384276507,14772160.300503725
4-3281820-000206-000216,0.00511347409337759,0.2666570246219635,-0.29060135999397435,4.370746030454283,1.8714495666105442,-4.61805145235415,0.35915889033564813,0.15890661168981482,82.99235387731483,6.298550786818128,23160713.70630638
4-673325-000206-000216,0.2660808563232422,1.4399378299713135,-0.3806872916046614,2.192905031446541,1.6060541794426306,-1.5585764504716983,0.9227138364779874,0.006833333333333334,156.5261179245283,3.836020291147007,11856108.560132077
42-1766845-000011-000020,0.02288956753909588,0.6684192419052124,-0.4068983829038855,2.8704716303661617,1.6292991604501756,-3.182932164171007,0.7609911616161615,0.04261916035353535,72.70805082070707,6.250108066909498,14111875.247161759
42-1766845-000050-000059,0.0007297453703358769,0.18434546887874603,-0.41342691393509673,2.354964251893939,1.915728782090962,-0.2247587493588228,0.7161647727272727,0.038233112373737374,43.86638257575756,1.8980282690972106,102997047.68964657
42-1915618-000110-000127,0.0019545217510312796,0.12224269658327103,-0.2701261734127003,4.995796067506459,1.9536075819219527,-4.695744270454821,0.22309512273901808,0.10905281007751934,102.83807210917313,15.013369620541965,8216958.603327259
42-1989185-000046-000102,0.0002395224291831255,0.03750338405370712,-0.4886434433411903,3.093776204427082,1.326684146902257,7.205808285861541,0.8122764756944446,0.14122829861111116,16.792825520833333,0.4702338008878395,26073414.108173948
42-2049846-000145-000200,2.973842310893815e-05,0.10332123935222626,-0.334296353588292,1.7686544536072528,2.1992148182468014,-0.23783215204874747,0.47332311559606477,0.02761426384066358,98.22880949797454,2.652864939827093,87771726.40542643
42-2049846-000247-000304,0.024129411205649376,0.427257776260376,-0.346206733409048,1.999090989689193,2.16936820149882,-0.4706079198739077,0.5718368902439024,0.020490610179539293,73.79140267721039,3.1670127090479663,62995185.00193888
42-2154596-000027-000038,0.011368712410330772,0.3048695921897888,-0.37308220443046963,1.6590453764519861,2.0037756260188897,-1.248043251093741,0.7511292799367513,0.013725825579273857,64.44554825761723,5.772423090787283,47148566.497080564
42-2154596-000118-000130,0.0030727856792509556,0.09406392276287079,-0.3698822573812048,1.746783325547817,1.8384081525145832,-2.817704903282656,0.8753383160636429,0.009551058830190817,89.2860281835683,10.40096091402662,7522985.527555225
42-2289400-000211-000237,0.02134086936712265,0.5661967992782593,-0.3921074386938647,1.8611640068554136,1.8297445809366137,-0.16952597510183023,0.7194399928774929,0.026862313034188033,92.76016871438745,3.55002837233905,9657898.22608339
42-2397665-000151-000200,0.0877574011683464,0.5666738748550415,-0.2666762674382273,6.374513275112233,1.2943601104526117,-5.870573121624227,0.031165474186307517,0.6028780864197529,85.31050960998877,7.308098270273604,12127054.596842134
42-2553670-000200-000215,0.00015302827523555607,0.07283810526132584,-0.27312215149326446,4.419953935185186,1.622283575104937,-4.557309709201388,0.21966049382716038,0.22027469135802474,100.96051080246912,4.7507311431294195,40945563.29839778
42-2754180-000122-000135,0.07030047476291656,0.6171308755874634,-0.39041219712139746,2.784912890478862,1.5817385063889053,-1.051278503276399,0.7431556303778525,0.09035260007482229,62.65924639917695,2.9055798836688824,55457179.792031065
42-2879712-000020-000043,0.0013871523551642895,0.4467524290084839,-0.33263359205399373,3.8222805937256945,2.0368815951983033,-1.5518894940746273,0.4857402126004667,0.1383264194970184,91.13838367470403,4.76554269852275,40628362.13368354
42-2982995-000022-000036,0.011821064166724682,0.4664049744606018,-0.32291381006825154,3.928389247134039,2.1143361286090383,-4.063995267719358,0.274255033803645,0.14120921516754853,76.32112929894181,3.536551790065954,73626409.95572434
42-3176092-000214-000224,0.00034315555240027606,0.12335780262947083,-0.38895209785939244,2.3679850000000005,1.6437045140061877,-0.2406949008246534,0.8427041666666666,0.02614305555555556,83.32273680555556,2.2885760539480655,95437744.3930666
42-3398864-000105-000116,0.0835847333073616,0.33934885263442993,-0.4121681098183977,2.3566469907407406,1.6642193670526952,0.204443890255272,0.8555787037037037,0.05077803497942387,52.24457947530865,4.266281139206876,22477124.120331742
42-3586495-000029-000041,0.0010032521095126867,0.06895115226507187,-0.3131789557430574,5.791263888888889,0.613201550723864,-5.157194435838721,0.07200191570881226,0.6322850814176243,70.82765265804599,2.091255679867701,263318736.60719132
42-3954629-000034-000047,1.634883165359497,1.3862065076828003,-0.3859493124059087,2.3987529296875,1.6922000586306543,-0.09651456417507678,0.664084743923611,0.0601443142361111,108.89342719184029,4.159026804452561,46366847.30043643
42-4707490-000009-000019,0.4137142300605774,1.7431057691574097,-0.4099612210663297,4.261781189083821,1.3837054283603696,-1.3664172831257113,0.41734080571799864,0.25778508771929826,40.97718587556855,1.7292640891688258,244748804.40974632
42-4881944-000013-000028,0.18406859040260315,0.6371092200279236,-0.34902676142277356,2.313178233972277,1.5798382843897858,-3.084220380988399,0.8410135098548842,0.06791612518951701,206.83780796512886,9.524228857806257,7484413.047405102
43-1238784-000026-000043,0.02653452754020691,0.9837281703948975,-0.33311288518869053,2.972866667571014,2.644998914299323,-3.6436162796908493,0.1769020682420395,0.10092695587690029,59.97511417383361,5.443811682970191,22816608.22437075
43-1575487-000126-000141,0.028905384242534637,0.8401260375976562,-0.38802019948351857,2.6563249725877185,1.8487348506082946,-0.7658998790718665,0.6848830409356723,0.0527046783625731,75.47669088084793,2.681658446384485,58176762.99694302
43-1915618-000000-000009,0.0012202989310026169,0.07792946696281433,-0.2636359259647576,3.3847394701086966,2.146531893465456,-3.8072397005680108,0.313131038647343,0.05196859903381642,131.3586903683575,10.541568882212799,10103069.814706506
43-1915618-000059-000125,0.014717195183038712,0.4102398157119751,-0.2623889587101916,4.357603392094018,2.1436330288873635,-4.370596133563702,0.26503819444444443,0.10941987179487182,131.21105021367524,15.80446937741854,4137220.3345101164
43-1915618-000218-000240,0.005896217189729214,0.42272675037384033,-0.25900257986948433,4.754148484848485,1.9369180256212395,-4.614368404060133,0.22102335858585856,0.1812929292929293,128.59990561868693,17.97594942362093,2880692.4598781257
43-1989185-000032-000045,0.00033106468617916107,0.03936459496617317,-0.49082233782248824,3.0592102029914523,1.3080435773121355,7.3332606244991965,0.8188368055555555,0.13572916666666668,14.093946314102563,0.4320784605357186,18413374.215342093
43-2049846-000048-000107,0.05950284004211426,0.8263575434684753,-0.3480398540682334,2.879220035571407,1.8353530474445272,-0.9315058887868691,0.5929202757019927,0.12451171874999999,78.29028320312501,3.609403173134529,71908653.45027415
43-2154596-000026-000046,0.043413396924734116,0.7483887672424316,-0.4312169923470996,2.2892917543274494,1.764756352866782,-0.9685091757187121,0.8211854731116582,0.04566848830049262,49.845341791529826,3.5518297598444044,8698640.67298089
43-2154596-000112-000128,0.9267938137054443,1.4651011228561401,-0.3337630988258145,2.88228040398299,2.0250070593541234,-3.543358557517973,0.5457136015325671,0.10809544861268999,123.32858037556313,11.239300862178906,14164677.329749674
43-2289400-000146-000200,0.04726111888885498,1.8524771928787231,-0.3848407117082628,2.1326828497023804,1.9178484946783514,-0.21423382691075624,0.6968287037037038,0.03504918981481483,56.32375992063493,2.324661883398523,67852819.7674118
43-2553670-000028-000045,0.001343567855656147,0.28931504487991333,-0.36614771123789375,1.7956608796296296,1.793590692467698,-2.1152890250544667,0.7494403594771243,0.0277260348583878,137.99396514161222,10.639308714818078,2486754.3703394434
43-2553670-000204-000228,0.004424592945724726,0.2792578339576721,-0.3672338113590866,1.964333863811729,1.7624815768413813,-2.625491933412905,0.7818383487654322,0.03538966049382718,146.01965084876534,13.426617415350911,1790702.243621806
43-2754180-000037-000100,0.0615820474922657,1.248340129852295,-0.36307822706121884,2.3444713641443173,1.8155776603238114,-0.9062568424645465,0.7764011281396338,0.04469361962537251,72.04565160706684,2.9675253249711826,51254845.70160788
43-2879712-000157-000222,0.010957874357700348,0.27926233410835266,-0.35724357536128626,3.6857210983808737,1.7516959438891786,-1.1935677105089118,0.471308230894697,0.18045808966861593,76.97219039662647,,54275411.30097975
43-3176092-000003-000037,0.0003460499574430287,0.23090603947639465,-0.3960696848872645,4.751061264297387,1.7120155800839942,-1.1644291353273084,0.3356456290849674,0.13479023692810455,36.611552083333315,2.6582815364354073,99834983.20885715
43-3303618-000054-000105,3.9952588081359863,3.8407158851623535,-0.3620694263872833,5.285209046378968,1.5545874476773671,-3.6409442454504592,0.1667857142857143,0.3234244791666666,58.32023375496032,2.6071641130771255,194574926.5962791
43-3400029-000212-000225,0.02560664713382721,1.200439214706421,-0.3243472460111752,6.225910037878791,0.6074930359794269,-5.6878683795967495,0.00783038720538721,0.8074921085858585,40.68575231481482,6.1584743397894695,9157950.828132326
43-3586495-000018-000029,0.00021091495000291616,0.1036408469080925,-0.31923690649564446,5.949870145318931,0.5929951371760658,-5.289011065899886,0.07289158950617286,0.6037847222222221,64.86273791152263,2.1211013034455655,241502230.25041607
43-4043272-000203-000220,0.03181510418653488,0.2886022627353668,-0.3429554891492301,3.0300036623844937,2.1852216991809175,-3.6661645519917734,0.4645960108181203,0.06064345278341222,63.82842573811133,3.1697945482965273,83792301.22949934
43-4710330-000020-000035,3.2429508678433194e-07,0.001434188336133957,-0.4969555913547529,2.8338781455988933,1.3122717327142803,7.7960596087576,0.9924414581740046,0.0016124039477038489,217.49496248952985,6.936025481159082,41421.84882478525
43-4884208-000054-000101,0.0008133462979458272,0.020673321560025215,-0.46440861984666354,2.743523590686274,1.3702773795984848,3.535720586320465,0.9704728349673202,0.0004901960784313725,99.81821793300654,2.753706072094804,904023.4922539468
43-726546-000249-000257,0.025255616754293442,0.9761039018630981,-0.3796122804112064,2.018920650652985,1.7904188253104067,-2.1608748039587224,0.787266791044776,0.030781250000000003,121.19283115671642,16.310099390374436,1073044.4927732444
44-1243905-000030-000049,0.012705142609775066,0.7201740145683289,-0.32210038837274224,4.610778193721065,1.1978002401725703,-4.350397399450233,0.15172706886574078,0.5277003761574074,53.13874602141203,4.325493077859776,103359830.35144587
44-1575487-000000-000028,0.007886773906648159,0.9656782150268555,-0.37375997711809905,2.7527345610119047,1.6754565054253945,-0.8637536632719499,0.6925818452380952,0.10038814484126984,98.01340178571427,3.3165873023192156,74142358.82025968
44-1575487-000111-000126,0.10818734765052795,0.761899471282959,-0.37821980478477424,2.6509790981359647,1.6808053392870697,-1.9569204488475418,0.7621431834795322,0.05785316154970761,122.82341785453218,5.054306579007663,81824266.7202273
44-1767138-000033-000047,0.0017630686052143574,0.20321018993854523,-0.4282608362435594,2.4358389262280427,1.4780400721061786,1.3340598653656195,0.8369356043198529,0.02933357587826798,114.33972088184233,4.1384398138895,2699815.217182918
44-1915618-000000-000036,0.001560858334414661,0.6073496341705322,-0.28448075763889613,1.7544005208333326,2.262684818706133,-2.7143973292824084,0.4869340277777777,0.03894560185185185,131.3165491898148,13.845399676891821,4894747.519628146
44-1915618-000042-000108,0.15850834548473358,0.5579817295074463,-0.3082594148984814,2.542988808760683,2.389788431395281,-3.1083311395733175,0.3659019764957265,0.1245868055555556,82.2509500534188,3.5368032468067403,95726152.86475007
44-2049846-000048-000105,0.012779316864907742,0.2539765536785126,-0.34313036497421817,1.7336419164972903,2.136519987373502,-0.26555291834885586,0.3797207137110434,0.09717458502710026,72.13835627858231,3.773862371759717,35530574.53583651
44-2154596-000000-000020,0.3052835166454315,3.620790958404541,-0.39826550237488817,1.8972694628318285,1.8155520782889107,-0.20398903725743633,0.7909014521756977,0.03161881670771758,61.86590701115218,2.380801705726325,24477530.209266935
44-2154596-000052-000110,0.10992225259542465,2.6708834171295166,-0.37228831099512116,2.156289651440513,1.964930597403402,-2.34075533916851,0.7613020600089565,0.014740306389013285,73.20168215405285,4.587861738201261,25526004.005518045
44-2154596-000139-000158,0.1659761369228363,4.396197319030762,-0.39487733116416496,2.298144543799529,1.7152880283274796,-0.6949072668604315,0.8018838794888268,0.03940440494038694,65.82422516420361,2.8798797444228375,51948934.685320035
44-2154596-000214-000230,0.15958921611309052,2.650432825088501,-0.4234076700865238,2.2641131162898414,1.5658092825086878,-2.5223447830157153,0.907970453875626,0.01411677403056713,119.48909756431306,7.668376998239573,4100354.9505713354
44-2289400-000013-000041,0.003154326695948839,1.1137173175811768,-0.36892072030338696,1.9102656560019842,1.8581848435615906,-0.1369667256350247,0.6696201223544974,0.09204179067460316,81.50613901289684,2.7412283466619485,18570884.70847239
44-2558060-000012-000026,0.3338850140571594,1.789290189743042,-0.2891686130103662,4.012321614583334,1.6814132797148162,-4.3312643888186795,0.3980203227124183,0.1888041258169935,105.20469209558824,2.7808825128047436,146003319.84920165
44-2558060-000113-000120,0.08030392974615097,0.5762739181518555,-0.28861783883047964,4.566209967320262,1.7401002442275875,-4.727842020590789,0.24468852124183005,0.46445669934640527,170.27252042483659,2.251362251107154,235604389.5909806
44-2754180-000024-000040,0.006730479653924704,0.9156614542007446,-0.420916852785052,1.9550415219907407,1.8695056863188277,0.041329040979455375,0.8344212962962961,0.019289737654320984,49.64880034722222,2.4214305678284047,52395632.694240525
44-2879712-000106-000120,0.009487016126513481,1.46309494972229,-0.40264643200519296,2.0628815789473682,1.8139270688538007,0.5337896090673104,0.8099301825993556,0.022674543501611164,47.95121553884712,3.5996796043347237,13519771.86203954
44-2879712-000218-000244,0.0005631608655676246,0.25317561626434326,-0.3330909032524966,2.9980914786967428,2.286732823520333,-0.9895671396038179,0.45842683632157316,0.2135560053981107,107.95886736070942,5.719768869528535,20705579.69207491
44-3303618-000057-000108,1.4298840761184692,3.0490922927856445,-0.390379107521862,5.553291728670636,0.9152301441341614,-3.203355080837674,0.14730902777777774,0.5098902529761905,45.25862661210317,2.7227934852128426,124202835.4002848
44-4710330-000026-000035,2.4368864615098573e-06,0.0022635722998529673,-0.39499590100504434,2.983291543756146,1.603558761700306,-0.3654654230356671,0.728571854235571,0.14638717559071537,243.5042296117517,16.388140993894435,3063615.8726939424
44-4884208-000010-000025,0.004259256646037102,0.2586274743080139,-0.47487688742874745,2.784302975501542,1.3409897231960963,4.637307863890093,0.9707884837962963,0.0054639274691358035,78.04876977237652,2.4410048855315707,401587.4637608392
44-726546-000203-000223,0.020018575713038445,0.44970226287841797,-0.3722652783102376,1.866803069612873,1.7557368850254225,-2.420878977609511,0.8699622007151743,0.0024725007773631845,132.45378818796647,16.271021654228964,492312.58941677056
45-1243905-000003-000013,0.00021667263354174793,0.05131373554468155,-0.30899720242511697,3.77658763888889,1.575459027512918,-3.945067432508681,0.31113611111111117,0.3232791666666667,72.53651874999997,3.0186475661586196,204841213.4532853
45-1575487-000117-000132,0.15340593457221985,1.2594387531280518,-0.38768639993063164,2.38034167123538,1.6563891981073333,-2.793088921726518,0.8630688048245613,0.019687043128654966,155.83060352704675,3.3955672528026812,32143942.762232065
45-1575487-000205-000220,0.04030719771981239,1.3289422988891602,-0.40973393798551877,2.429418654057017,1.6918775814323144,0.0995185752467097,0.8137970577485379,0.02901498538011696,101.48771061769007,2.7365176379940963,34386211.94071152
45-1767138-000016-000028,0.005610283929854631,0.18615682423114777,-0.4713098490857279,2.508028484943726,1.442832845802452,1.6621665764585758,0.814883411159004,0.0053935434626436775,44.67136239822797,,162048.1464544342
45-1990581-000009-000025,0.022668085992336273,0.5426427721977234,-0.29821041134971193,1.3753234979889393,2.284077039243534,-2.848402511665725,0.5038634364002011,0.019600773001508295,120.88781422825541,40.26230891514396,311347.0064121198
45-1990581-000056-000115,0.09720133244991302,1.5183961391448975,-0.3563000170275718,1.30467880834399,1.9726684795935454,-2.6712995782382247,0.7030803761722082,0.012903612531969316,112.59638280583971,40.80861600200551,32084.85864644657
45-1990581-000241-000253,0.0183845404535532,1.109094500541687,-0.4018232621131459,1.9509307386747803,2.0285071605624934,-2.5915274388311356,0.7783457995267075,0.016781820486815417,62.872188767748476,7.972475633213131,5802625.474079924
45-2049846-000105-000125,0.012532335706055164,0.3777082562446594,-0.3492864612171795,2.109992980957031,1.8191252352135237,-0.44286056960070647,0.7677827058015043,0.016241568106192133,130.8348123055917,3.1807380166238084,69071127.25043102
45-2154596-000000-000025,0.0016564397374168038,1.0245442390441895,-0.36303985421122925,2.2237420378352493,1.8295148396775707,-3.207637602787613,0.8249456075533665,0.01393165024630542,117.09808565955119,17.812963399415242,1052627.0801697797
45-2154596-000113-000140,1.2340381145477295,5.178374290466309,-0.36713360369412595,4.166414606227106,1.5311642544071742,-4.165280160868226,0.2989806744979159,0.32915924592648743,37.03659719590754,4.453224329958171,62061411.742186815
45-2289400-000140-000148,0.14670830965042114,0.9898711442947388,-0.42003425843010295,2.2899339192708332,1.662870007541609,-1.322567207166884,0.8846969039351853,0.013249421296296296,93.37456597222223,2.989174745655553,19673850.327094648
45-2398015-000007-000022,0.025813264772295952,0.3377254605293274,-0.4327852384927956,2.8827848293895744,1.506151568023169,2.7539543796617787,0.8152794924554184,0.03716735253772291,107.17578146433469,2.3869535516388476,139650056.75035897
45-2398015-000051-000113,0.08819305151700974,0.40259668231010437,-0.3230962876916179,2.5434341078499885,1.9046894497674067,-2.9490219012964425,0.627400856044724,0.054621331236897296,108.07226953761936,3.939007793838706,92500907.13867544
45-2754180-000044-000101,0.0003989929682575166,0.2069549262523651,-0.3816784405150248,2.1132309790410573,1.785895274031448,-1.4664936394182466,0.8714961958082111,0.031216982486362333,96.50889857881135,2.9064530577127528,75607136.8089713
45-2879712-000227-000252,0.002636371646076441,0.22963875532150269,-0.4068149204972588,2.67046932808211,1.6079000577780738,-0.7778769546012856,0.8185722242113221,0.028597286867963548,112.42902991606,3.178453543772512,36079902.01218389
45-2992390-000028-000037,0.010714206844568253,0.38804543018341064,-0.30586760704602595,2.8488294163223142,2.2424255953413685,-3.5688261406007884,0.4743543388429753,0.20119447314049585,126.79423747417356,3.148450976094442,57440761.86963613
45-3176092-000042-000058,0.0036262907087802887,0.32180315256118774,-0.3611859377416375,1.9213953125000003,1.8384343802729852,0.10411496432834125,0.7387322048611111,0.03218055555555556,94.23416319444445,2.7720676897605228,35488256.84108709
45-3303618-000027-000040,2.0281100273132324,3.4865121841430664,-0.3566114908564831,5.054881655092593,1.4030773215159613,-3.608712298111321,0.2023889941077441,0.3046075336700337,65.8685053661616,2.8587990853155927,203123971.08095703
45-3400244-000000-000016,0.0036950260400772095,0.19943857192993164,-0.33396354815820767,5.342603845164608,1.3236342467236921,-4.802992654180331,0.19560297710905342,0.22493377057613173,39.529925572273655,2.6079452902913727,91879737.28655984
45-4710330-000111-000121,0.38947656750679016,0.9856629967689514,-0.3010331992239419,3.6733769665683393,2.490755994971705,-4.213850498982573,0.10835245274773297,0.11848710805200484,83.91626789030919,5.694418173091642,18507761.345695492
45-4884208-000145-000153,0.04031834751367569,0.5665779113769531,-0.3952944036937375,2.70289587673611,1.5825176011712905,1.6829625811089404,0.822787326388889,0.03648611111111111,117.34857204861112,4.878565862244198,18379501.79264903
46-1243905-000055-000105,0.00019755610264837742,0.08483289182186127,-0.34583213762668435,4.782311215277778,1.1290659356049833,-4.768131444878472,0.10813541666666669,0.6440881944444443,62.500363194444446,43.18778609157095,3242577.7216929235
46-1575487-000107-000117,0.34853678941726685,1.6935749053955078,-0.3923020947140861,3.0568696180555555,1.601278638554508,-0.14432847113715372,0.649359027777778,0.15660277777777779,84.75929583333334,,65696079.52853809
46-1767138-000002-000017,0.0458979494869709,0.26227784156799316,-0.4162428356534383,1.2608307638286071,2.0553253954719035,0.05525165393028663,0.5309131763599537,0.031080457899305563,45.71150716145834,9.756163135258463,387580.6891020696
46-1917741-000038-000048,9.286492422688752e-05,0.01110154204070568,-0.47460112475716915,2.7922722077546296,1.3398581683000303,2.135846691668475,0.9855888310185188,0.001594328703703704,120.8713548900463,3.5231773649931264,237093.90248101795
46-1990581-000000-000005,0.057329099625349045,0.773978590965271,-0.43113711203002353,1.601361315359477,2.0058833522034973,-1.9576198515050554,0.7628114787581698,0.010092422385620916,47.954286662581694,5.958818242984549,1637837.6516494045
46-2049846-000016-000026,0.12615445256233215,1.0726149082183838,-0.3912485197239514,2.2781152230721933,1.6681202065550698,-0.03877192532574766,0.8523570873119213,0.020468252676504626,105.78987178096064,2.659636700624799,41119912.220143855
46-2154596-000000-000012,3.4776854515075684,5.96578311920166,-0.3061198598035392,4.5173766880414465,1.0721737774132252,-4.68933275163142,0.11370392390011892,0.63441091954023,32.26362748428742,7.292009198307065,16425956.653290305
46-2398015-000158-000209,0.1987782120704651,1.14132821559906,-0.3448839578645162,2.7283408779149516,1.6553640288098705,-1.708147249996428,0.7463505944215819,0.06166380887059898,155.31061185413813,4.072349136366246,107668040.27562664
46-2398015-000232-000246,0.006896696984767914,0.4072531759738922,-0.3125335230930112,2.3251092842229477,1.7456808511443846,-2.6298663911441307,0.8018146332607118,0.015048111837327526,202.05131013979667,9.071581280640645,20907726.770895332
46-2561986-000041-000051,2.827331066131592,3.269150972366333,-0.3354908004411455,3.1715349151234555,1.6355531654125681,-0.9210902083534279,0.6027308384773661,0.11547710905349791,94.99461612654322,5.3237119984242485,77647396.24021105
46-330504-000033-000046,0.0003104884235654026,0.09771765768527985,-0.3299025759678923,2.822663602941177,2.088215100954316,-3.447300578278187,0.44080882352941175,0.05832720588235294,83.00154411764704,3.3190498612142276,53170898.82738109
46-726546-000007-000018,0.08033181726932526,1.8505736589431763,-0.44219018595268156,1.816829567440575,1.7948250165705615,-1.803121069187483,0.8692293739635159,0.004333367882808182,63.150270349640685,4.118481241055894,2504462.7287874967
46-726546-000219-000235,0.27635157108306885,1.3731223344802856,-0.4341748954341285,2.1774454051856105,1.744016211376045,-1.7222120317881746,0.8058248421354764,0.038715078453884416,88.83602480386529,4.096093262346281,4385038.186048894
